kT  U_n0  U_n1  U_n2  U_n3  U_n4  U_n5
2.428000000000000114e+01 1.921014755975596344e+01 1.905330092391375274e+01 1.889201085957987658e+01 1.855567058372073319e+01 1.838040110795842352e+01 1.820024972007369257e+01
2.429000000000000270e+01 1.921687830214102632e+01 1.906002771909701110e+01 1.889873484358931677e+01 1.856239254581933906e+01 1.838712395723347015e+01 1.820697478827084126e+01
2.430000000000000071e+01 1.922360909213948688e+01 1.906675456072018804e+01 1.890545887192631369e+01 1.856911454502168723e+01 1.839384683840867396e+01 1.821369988204167356e+01
2.431000000000000227e+01 1.923033992979669193e+01 1.907348144883032148e+01 1.891218294464081140e+01 1.857583658138730698e+01 1.840056975155039964e+01 1.822042500146082489e+01
2.432000000000000384e+01 1.923707081515780004e+01 1.908020838347429660e+01 1.891890706178257275e+01 1.858255865497554637e+01 1.840729269672482005e+01 1.822715014660273525e+01
2.433000000000000185e+01 1.924380174826791290e+01 1.908693536469888130e+01 1.892563122340125048e+01 1.858928076584563627e+01 1.841401567399797301e+01 1.823387531754168123e+01
2.434000000000000341e+01 1.925053272917195102e+01 1.909366239255071918e+01 1.893235542954635875e+01 1.859600291405664763e+01 1.842073868343572229e+01 1.824060051435177598e+01
2.435000000000000142e+01 1.925726375791475675e+01 1.910038946707633301e+01 1.893907968026729804e+01 1.860272509966748444e+01 1.842746172510378955e+01 1.824732573710694439e+01
2.436000000000000298e+01 1.926399483454102324e+01 1.910711658832208926e+01 1.894580397561330187e+01 1.860944732273695124e+01 1.843418479906772589e+01 1.825405098588095854e+01
2.437000000000000099e+01 1.927072595909530506e+01 1.911384375633427268e+01 1.895252831563351137e+01 1.861616958332365712e+01 1.844090790539293678e+01 1.826077626074740934e+01
2.438000000000000256e+01 1.927745713162207508e+01 1.912057097115900106e+01 1.895925270037691845e+01 1.862289188148611174e+01 1.844763104414466426e+01 1.826750156177973494e+01
2.439000000000000057e+01 1.928418835216564275e+01 1.912729823284228203e+01 1.896597712989238360e+01 1.862961421728265421e+01 1.845435421538800469e+01 1.827422688905117099e+01
2.440000000000000213e+01 1.929091962077021805e+01 1.913402554143001666e+01 1.897270160422865004e+01 1.863633659077146021e+01 1.846107741918787326e+01 1.828095224263481811e+01
2.441000000000000369e+01 1.929765093747987947e+01 1.914075289696794968e+01 1.897942612343432245e+01 1.864305900201060595e+01 1.846780065560908213e+01 1.828767762260359930e+01
2.442000000000000171e+01 1.930438230233858121e+01 1.914748029950171215e+01 1.898615068755787050e+01 1.864978145105799001e+01 1.847452392471621607e+01 1.829440302903024573e+01
2.443000000000000327e+01 1.931111371539015309e+01 1.915420774907682144e+01 1.899287529664763241e+01 1.865650393797138662e+01 1.848124722657377461e+01 1.830112846198736420e+01
2.444000000000000128e+01 1.931784517667832546e+01 1.916093524573865636e+01 1.899959995075186114e+01 1.866322646280841724e+01 1.848797056124604055e+01 1.830785392154735192e+01
2.445000000000000284e+01 1.932457668624667235e+01 1.916766278953248559e+01 1.900632464991861070e+01 1.866994902562654346e+01 1.849469392879720786e+01 1.831457940778247462e+01
2.446000000000000085e+01 1.933130824413867188e+01 1.917439038050343214e+01 1.901304939419586049e+01 1.867667162648312740e+01 1.850141732929126803e+01 1.832130492076479911e+01
2.447000000000000242e+01 1.933803985039765294e+01 1.918111801869653021e+01 1.901977418363144778e+01 1.868339426543534998e+01 1.850814076279208109e+01 1.832803046056625362e+01
2.448000000000000043e+01 1.934477150506686982e+01 1.918784570415664348e+01 1.902649901827306778e+01 1.869011694254026423e+01 1.851486422936334364e+01 1.833475602725858167e+01
2.449000000000000199e+01 1.935150320818940983e+01 1.919457343692855744e+01 1.903322389816831262e+01 1.869683965785478108e+01 1.852158772906860662e+01 1.834148162091337397e+01
2.450000000000000355e+01 1.935823495980826792e+01 1.920130121705690840e+01 1.903994882336463945e+01 1.870356241143567289e+01 1.852831126197126466e+01 1.834820724160204009e+01
2.451000000000000156e+01 1.936496675996631112e+01 1.920802904458622251e+01 1.904667379390936333e+01 1.871028520333955214e+01 1.853503482813456671e+01 1.835493288939584744e+01
2.452000000000000313e+01 1.937169860870627858e+01 1.921475691956089804e+01 1.905339880984969625e+01 1.871700803362293541e+01 1.854175842762160542e+01 1.836165856436587873e+01
2.453000000000000114e+01 1.937843050607079576e+01 1.922148484202521246e+01 1.906012387123270457e+01 1.872373090234214743e+01 1.854848206049533133e+01 1.836838426658306034e+01
2.454000000000000270e+01 1.938516245210237443e+01 1.922821281202332599e+01 1.906684897810533741e+01 1.873045380955339922e+01 1.855520572681852443e+01 1.837510999611816587e+01
2.455000000000000071e+01 1.939189444684340558e+01 1.923494082959927454e+01 1.907357413051441952e+01 1.873717675531276683e+01 1.856192942665383683e+01 1.838183575304178063e+01
2.456000000000000227e+01 1.939862649033614517e+01 1.924166889479696962e+01 1.908029932850666199e+01 1.874389973967615219e+01 1.856865316006375011e+01 1.838856153742434785e+01
2.457000000000000384e+01 1.940535858262275681e+01 1.924839700766020911e+01 1.908702457212863735e+01 1.875062276269937556e+01 1.857537692711062505e+01 1.839528734933614373e+01
2.458000000000000185e+01 1.941209072374527622e+01 1.925512516823265941e+01 1.909374986142676889e+01 1.875734582443806175e+01 1.858210072785662348e+01 1.840201318884727044e+01
2.459000000000000341e+01 1.941882291374561476e+01 1.926185337655787322e+01 1.910047519644741598e+01 1.876406892494773615e+01 1.858882456236382197e+01 1.840873905602769867e+01
2.460000000000000142e+01 1.942555515266555943e+01 1.926858163267929314e+01 1.910720057723674969e+01 1.877079206428375358e+01 1.859554843069408747e+01 1.841546495094719305e+01
2.461000000000000298e+01 1.943228744054680845e+01 1.927530993664023029e+01 1.911392600384088070e+01 1.877751524250136583e+01 1.860227233290918747e+01 1.842219087367540098e+01
2.462000000000000099e+01 1.943901977743090725e+01 1.928203828848388213e+01 1.912065147630573136e+01 1.878423845965566485e+01 1.860899626907070470e+01 1.842891682428177802e+01
2.463000000000000256e+01 1.944575216335931245e+01 1.928876668825331819e+01 1.912737699467715657e+01 1.879096171580160046e+01 1.861572023924010466e+01 1.843564280283562695e+01
2.464000000000000057e+01 1.945248459837335275e+01 1.929549513599149435e+01 1.913410255900084778e+01 1.879768501099401234e+01 1.862244424347868588e+01 1.844236880940610135e+01
2.465000000000000213e+01 1.945921708251423610e+01 1.930222363174126343e+01 1.914082816932240760e+01 1.880440834528756611e+01 1.862916828184759410e+01 1.844909484406218780e+01
2.466000000000000369e+01 1.946594961582306738e+01 1.930895217554532550e+01 1.914755382568729303e+01 1.881113171873682788e+01 1.863589235440784719e+01 1.845582090687270949e+01
2.467000000000000171e+01 1.947268219834082359e+01 1.931568076744630247e+01 1.915427952814084023e+01 1.881785513139619326e+01 1.864261646122030314e+01 1.846254699790634390e+01
2.468000000000000327e+01 1.947941483010837160e+01 1.932240940748666347e+01 1.916100527672827170e+01 1.882457858331994771e+01 1.864934060234569202e+01 1.846927311723158738e+01
2.469000000000000128e+01 1.948614751116646104e+01 1.932913809570878172e+01 1.916773107149468203e+01 1.883130207456223104e+01 1.865606477784456985e+01 1.847599926491679412e+01
2.470000000000000284e+01 1.949288024155574561e+01 1.933586683215491675e+01 1.917445691248505923e+01 1.883802560517706226e+01 1.866278898777737183e+01 1.848272544103016202e+01
2.471000000000000085e+01 1.949961302131671559e+01 1.934259561686718598e+01 1.918118279974425988e+01 1.884474917521829340e+01 1.866951323220436620e+01 1.848945164563971488e+01
2.472000000000000242e+01 1.950634585048979730e+01 1.934932444988762512e+01 1.918790873331702329e+01 1.885147278473967347e+01 1.867623751118570397e+01 1.849617787881335218e+01
2.473000000000000043e+01 1.951307872911527852e+01 1.935605333125811356e+01 1.919463471324793247e+01 1.885819643379479160e+01 1.868296182478136913e+01 1.850290414061877442e+01
2.474000000000000199e+01 1.951981165723334399e+01 1.936278226102045608e+01 1.920136073958152423e+01 1.886492012243713390e+01 1.868968617305120716e+01 1.850963043112355422e+01
2.475000000000000355e+01 1.952654463488406122e+01 1.936951123921631179e+01 1.920808681236215065e+01 1.887164385072002659e+01 1.869641055605491431e+01 1.851635675039510431e+01
2.476000000000000156e+01 1.953327766210736982e+01 1.937624026588722970e+01 1.921481293163408921e+01 1.887836761869666091e+01 1.870313497385206603e+01 1.852308309850067047e+01
2.477000000000000313e+01 1.954001073894311702e+01 1.938296934107465930e+01 1.922153909744145039e+01 1.888509142642011795e+01 1.870985942650206368e+01 1.852980947550734925e+01
2.478000000000000114e+01 1.954674386543103282e+01 1.938969846481991510e+01 1.922826530982827720e+01 1.889181527394332250e+01 1.871658391406419142e+01 1.853653588148208442e+01
2.479000000000000270e+01 1.955347704161071931e+01 1.939642763716420859e+01 1.923499156883844563e+01 1.889853916131909273e+01 1.872330843659756994e+01 1.854326231649165990e+01
2.480000000000000071e+01 1.956021026752168979e+01 1.940315685814863400e+01 1.924171787451575710e+01 1.890526308860007987e+01 1.873003299416119916e+01 1.854998878060271039e+01
2.481000000000000227e+01 1.956694354320333673e+01 1.940988612781417544e+01 1.924844422690386736e+01 1.891198705583883211e+01 1.873675758681391201e+01 1.855671527388171782e+01
2.482000000000000384e+01 1.957367686869492118e+01 1.941661544620169266e+01 1.925517062604631136e+01 1.891871106308776618e+01 1.874348221461443131e+01 1.856344179639500069e+01
2.483000000000000185e+01 1.958041024403561892e+01 1.942334481335193885e+01 1.926189707198653167e+01 1.892543511039913540e+01 1.875020687762129867e+01 1.857016834820872475e+01
2.484000000000000341e+01 1.958714366926448847e+01 1.943007422930556061e+01 1.926862356476783589e+01 1.893215919782510070e+01 1.875693157589295623e+01 1.857689492938891007e+01
2.485000000000000142e+01 1.959387714442047113e+01 1.943680369410306241e+01 1.927535010443340369e+01 1.893888332541767383e+01 1.876365630948766849e+01 1.858362154000143107e+01
2.486000000000000298e+01 1.960061066954239806e+01 1.944353320778488836e+01 1.928207669102633304e+01 1.894560749322873860e+01 1.877038107846359338e+01 1.859034818011199164e+01
2.487000000000000099e+01 1.960734424466899384e+01 1.945026277039131912e+01 1.928880332458955849e+01 1.895233170131002964e+01 1.877710588287871118e+01 1.859707484978614644e+01
2.488000000000000256e+01 1.961407786983886936e+01 1.945699238196254299e+01 1.929553000516595063e+01 1.895905594971319630e+01 1.878383072279091337e+01 1.860380154908931161e+01
2.489000000000000057e+01 1.962081154509052183e+01 1.946372204253863458e+01 1.930225673279821663e+01 1.896578023848971384e+01 1.879055559825789246e+01 1.861052827808673626e+01
2.490000000000000213e+01 1.962754527046236319e+01 1.947045175215957613e+01 1.930898350752898196e+01 1.897250456769095805e+01 1.879728050933724504e+01 1.861725503684353100e+01
2.491000000000000369e+01 1.963427904599265972e+01 1.947718151086520422e+01 1.931571032940073351e+01 1.897922893736815197e+01 1.880400545608641139e+01 1.862398182542465008e+01
2.492000000000000171e+01 1.964101287171959243e+01 1.948391131869525950e+01 1.932243719845585161e+01 1.898595334757241559e+01 1.881073043856270033e+01 1.863070864389488790e+01
2.493000000000000327e+01 1.964774674768121088e+01 1.949064117568937604e+01 1.932916411473660645e+01 1.899267779835471970e+01 1.881745545682327858e+01 1.863743549231891450e+01
2.494000000000000128e+01 1.965448067391550069e+01 1.949737108188707069e+01 1.933589107828514386e+01 1.899940228976591072e+01 1.882418051092517075e+01 1.864416237076121163e+01
2.495000000000000284e+01 1.966121465046028405e+01 1.950410103732775724e+01 1.934261808914350311e+01 1.900612682185671432e+01 1.883090560092527710e+01 1.865088927928615448e+01
2.496000000000000085e+01 1.966794867735332275e+01 1.951083104205072871e+01 1.934934514735361688e+01 1.901285139467772467e+01 1.883763072688033802e+01 1.865761621795792990e+01
2.497000000000000242e+01 1.967468275463222582e+01 1.951756109609516798e+01 1.935607225295728284e+01 1.901957600827940809e+01 1.884435588884698021e+01 1.866434318684061466e+01
2.498000000000000043e+01 1.968141688233453479e+01 1.952429119950016911e+01 1.936279940599619920e+01 1.902630066271209941e+01 1.885108108688167761e+01 1.867107018599808299e+01
2.499000000000000199e+01 1.968815106049765618e+01 1.953102135230468761e+01 1.936952660651194691e+01 1.903302535802602335e+01 1.885780632104078691e+01 1.867779721549413097e+01
2.500000000000000355e+01 1.969488528915891123e+01 1.953775155454759371e+01 1.937625385454600391e+01 1.903975009427126608e+01 1.886453159138050140e+01 1.868452427539234151e+01
2.501000000000000156e+01 1.970161956835547556e+01 1.954448180626762621e+01 1.938298115013970602e+01 1.904647487149776808e+01 1.887125689795689709e+01 1.869125136575619450e+01
2.502000000000000313e+01 1.970835389812448568e+01 1.955121210750344218e+01 1.938970849333430735e+01 1.905319968975538814e+01 1.887798224082592213e+01 1.869797848664900286e+01
2.503000000000000114e+01 1.971508827850290047e+01 1.955794245829355305e+01 1.939643588417094122e+01 1.905992454909381095e+01 1.888470762004335057e+01 1.870470563813391962e+01
2.504000000000000270e+01 1.972182270952760419e+01 1.956467285867640271e+01 1.940316332269062372e+01 1.906664944956265373e+01 1.889143303566487830e+01 1.871143282027398413e+01
2.505000000000000071e+01 1.972855719123538876e+01 1.957140330869030009e+01 1.940989080893426433e+01 1.907337439121134537e+01 1.889815848774602713e+01 1.871816003313207943e+01
2.506000000000000227e+01 1.973529172366291817e+01 1.957813380837345463e+01 1.941661834294265176e+01 1.908009937408922951e+01 1.890488397634218387e+01 1.872488727677091802e+01
2.507000000000000384e+01 1.974202630684676052e+01 1.958486435776397983e+01 1.942334592475647170e+01 1.908682439824551835e+01 1.891160950150862163e+01 1.873161455125309161e+01
2.508000000000000185e+01 1.974876094082336664e+01 1.959159495689984709e+01 1.943007355441629613e+01 1.909354946372929263e+01 1.891833506330046077e+01 1.873834185664103558e+01
2.509000000000000341e+01 1.975549562562910211e+01 1.959832560581895677e+01 1.943680123196258336e+01 1.910027457058951583e+01 1.892506066177271151e+01 1.874506919299703966e+01
2.510000000000000142e+01 1.976223036130021526e+01 1.960505630455907777e+01 1.944352895743569576e+01 1.910699971887502358e+01 1.893178629698023130e+01 1.875179656038326570e+01
2.511000000000000298e+01 1.976896514787286208e+01 1.961178705315790083e+01 1.945025673087587137e+01 1.911372490863452001e+01 1.893851196897773193e+01 1.875852395886171919e+01
2.512000000000000099e+01 1.977569998538305640e+01 1.961851785165298523e+01 1.945698455232322033e+01 1.912045013991662401e+01 1.894523767781983992e+01 1.876525138849424579e+01
2.513000000000000256e+01 1.978243487386676236e+01 1.962524870008179434e+01 1.946371242181778882e+01 1.912717541276977684e+01 1.895196342356100416e+01 1.877197884934257388e+01
2.514000000000000057e+01 1.978916981335980552e+01 1.963197959848166718e+01 1.947044033939948449e+01 1.913390072724232382e+01 1.895868920625555276e+01 1.877870634146827555e+01
2.515000000000000213e+01 1.979590480389791551e+01 1.963871054688988238e+01 1.947716830510808705e+01 1.914062608338251437e+01 1.896541502595770368e+01 1.878543386493277723e+01
2.516000000000000369e+01 1.980263984551672252e+01 1.964544154534355869e+01 1.948389631898331942e+01 1.914735148123842379e+01 1.897214088272151500e+01 1.879216141979737031e+01
2.517000000000000171e+01 1.980937493825174300e+01 1.965217259387974380e+01 1.949062438106473749e+01 1.915407692085803859e+01 1.897886677660092047e+01 1.879888900612318992e+01
