kT  z1_n0  z1_n1  z1_n2  z1_n3  z1_n4  z1_n5
3.311999999999999744e+01 1.163461068841387380e+01 1.170667130656440058e+01 1.178012659248300054e+01 1.193136351246111104e+01 1.200921901513871148e+01 1.208861699709899895e+01
3.312999999999999545e+01 1.163728143768749135e+01 1.170934145421498229e+01 1.178279584558400650e+01 1.193403004062720818e+01 1.201188368282185870e+01 1.209127945112117075e+01
3.314000000000000057e+01 1.163995190661244017e+01 1.171201132180395277e+01 1.178546481907842391e+01 1.193669629064397419e+01 1.201454807338101993e+01 1.209394162925896232e+01
3.314999999999999858e+01 1.164262209531253411e+01 1.171468090945507434e+01 1.178813351308982682e+01 1.193936226263410028e+01 1.201721218693817583e+01 1.209660353163344659e+01
3.315999999999999659e+01 1.164529200391150709e+01 1.171735021729202941e+01 1.179080192774169333e+01 1.194202795672019590e+01 1.201987602361522889e+01 1.209926515836562011e+01
3.317000000000000171e+01 1.164796163253299177e+01 1.172001924543841156e+01 1.179347006315743407e+01 1.194469337302478174e+01 1.202253958353398744e+01 1.210192650957639415e+01
3.317999999999999972e+01 1.165063098130053376e+01 1.172268799401770956e+01 1.179613791946034063e+01 1.194735851167028429e+01 1.202520286681617456e+01 1.210458758538657165e+01
3.318999999999999773e+01 1.165330005033758809e+01 1.172535646315334112e+01 1.179880549677363355e+01 1.195002337277904303e+01 1.202786587358342096e+01 1.210724838591689334e+01
3.319999999999999574e+01 1.165596883976752451e+01 1.172802465296862096e+01 1.180147279522043391e+01 1.195268795647330684e+01 1.203052860395727031e+01 1.210990891128799163e+01
3.321000000000000085e+01 1.165863734971361332e+01 1.173069256358677848e+01 1.180413981492378106e+01 1.195535226287523756e+01 1.203319105805918454e+01 1.211256916162042074e+01
3.321999999999999886e+01 1.166130558029904840e+01 1.173336019513095785e+01 1.180680655600661488e+01 1.195801629210690464e+01 1.203585323601051726e+01 1.211522913703464610e+01
3.322999999999999687e+01 1.166397353164691530e+01 1.173602754772419487e+01 1.180947301859179177e+01 1.196068004429028875e+01 1.203851513793255634e+01 1.211788883765104430e+01
3.324000000000000199e+01 1.166664120388023029e+01 1.173869462148945786e+01 1.181213920280207752e+01 1.196334351954728348e+01 1.204117676394648306e+01 1.212054826358991022e+01
3.325000000000000000e+01 1.166930859712190838e+01 1.174136141654961207e+01 1.181480510876014201e+01 1.196600671799969184e+01 1.204383811417339878e+01 1.212320741497143395e+01
3.325999999999999801e+01 1.167197571149477042e+01 1.174402793302743575e+01 1.181747073658857694e+01 1.196866963976922449e+01 1.204649918873432135e+01 1.212586629191573806e+01
3.326999999999999602e+01 1.167464254712155913e+01 1.174669417104562186e+01 1.182013608640987101e+01 1.197133228497751212e+01 1.204915998775017094e+01 1.212852489454284921e+01
3.328000000000000114e+01 1.167730910412492484e+01 1.174936013072677099e+01 1.182280115834644008e+01 1.197399465374608774e+01 1.205182051134177890e+01 1.213118322297270346e+01
3.328999999999999915e+01 1.167997538262742374e+01 1.175202581219338782e+01 1.182546595252059163e+01 1.197665674619640086e+01 1.205448075962990018e+01 1.213384127732515161e+01
3.329999999999999716e+01 1.168264138275152142e+01 1.175469121556789887e+01 1.182813046905455856e+01 1.197931856244981219e+01 1.205714073273519027e+01 1.213649905771996629e+01
3.330999999999999517e+01 1.168530710461961064e+01 1.175735634097263294e+01 1.183079470807047606e+01 1.198198010262758295e+01 1.205980043077821762e+01 1.213915656427681888e+01
3.332000000000000028e+01 1.168797254835397759e+01 1.176002118852983891e+01 1.183345866969039761e+01 1.198464136685091042e+01 1.206245985387947428e+01 1.214181379711530617e+01
3.332999999999999829e+01 1.169063771407681962e+01 1.176268575836166086e+01 1.183612235403627722e+01 1.198730235524087107e+01 1.206511900215935107e+01 1.214447075635492901e+01
3.333999999999999631e+01 1.169330260191025772e+01 1.176535005059017003e+01 1.183878576122999249e+01 1.198996306791848454e+01 1.206777787573815175e+01 1.214712744211510120e+01
3.335000000000000142e+01 1.169596721197631695e+01 1.176801406533734706e+01 1.184144889139332335e+01 1.199262350500465857e+01 1.207043647473610903e+01 1.214978385451516374e+01
3.335999999999999943e+01 1.169863154439692998e+01 1.177067780272506603e+01 1.184411174464796090e+01 1.199528366662022982e+01 1.207309479927334550e+01 1.215243999367435279e+01
3.336999999999999744e+01 1.170129559929394603e+01 1.177334126287513705e+01 1.184677432111551276e+01 1.199794355288593373e+01 1.207575284946991268e+01 1.215509585971182993e+01
3.337999999999999545e+01 1.170395937678912901e+01 1.177600444590926365e+01 1.184943662091749594e+01 1.200060316392242399e+01 1.207841062544576438e+01 1.215775145274666258e+01
3.339000000000000057e+01 1.170662287700414694e+01 1.177866735194907655e+01 1.185209864417534043e+01 1.200326249985026905e+01 1.208106812732078161e+01 1.216040677289784533e+01
3.339999999999999858e+01 1.170928610006058257e+01 1.178132998111609631e+01 1.185476039101037493e+01 1.200592156078994321e+01 1.208372535521473701e+01 1.216306182028426264e+01
3.340999999999999659e+01 1.171194904607993337e+01 1.178399233353177245e+01 1.185742186154386246e+01 1.200858034686183373e+01 1.208638230924733215e+01 1.216571659502473501e+01
3.342000000000000171e+01 1.171461171518360267e+01 1.178665440931746566e+01 1.186008305589696654e+01 1.201123885818625148e+01 1.208903898953818157e+01 1.216837109723799593e+01
3.342999999999999972e+01 1.171727410749291209e+01 1.178931620859443719e+01 1.186274397419075477e+01 1.201389709488340607e+01 1.209169539620680034e+01 1.217102532704267226e+01
3.343999999999999773e+01 1.171993622312908734e+01 1.179197773148386830e+01 1.186540461654621481e+01 1.201655505707341831e+01 1.209435152937263780e+01 1.217367928455732518e+01
3.344999999999999574e+01 1.172259806221327949e+01 1.179463897810685857e+01 1.186806498308424906e+01 1.201921274487634150e+01 1.209700738915502960e+01 1.217633296990042702e+01
3.346000000000000085e+01 1.172525962486653661e+01 1.179729994858440456e+01 1.187072507392566934e+01 1.202187015841211704e+01 1.209966297567324744e+01 1.217898638319035776e+01
3.346999999999999886e+01 1.172792091120982683e+01 1.179996064303742465e+01 1.187338488919119328e+01 1.202452729780061524e+01 1.210231828904646711e+01 1.218163952454541032e+01
3.347999999999999687e+01 1.173058192136403477e+01 1.180262106158674662e+01 1.187604442900145862e+01 1.202718416316161054e+01 1.210497332939377735e+01 1.218429239408380305e+01
3.349000000000000199e+01 1.173324265544994560e+01 1.180528120435311479e+01 1.187870369347702137e+01 1.202984075461480629e+01 1.210762809683417984e+01 1.218694499192366187e+01
3.350000000000000000e+01 1.173590311358826810e+01 1.180794107145717931e+01 1.188136268273832918e+01 1.203249707227979215e+01 1.211028259148659991e+01 1.218959731818301861e+01
3.350999999999999801e+01 1.173856329589962044e+01 1.181060066301950506e+01 1.188402139690576220e+01 1.203515311627609385e+01 1.211293681346986695e+01 1.219224937297984113e+01
3.351999999999999602e+01 1.174122320250453022e+01 1.181325997916057347e+01 1.188667983609960288e+01 1.203780888672313942e+01 1.211559076290271619e+01 1.219490115643199246e+01
3.353000000000000114e+01 1.174388283352344153e+01 1.181591902000077532e+01 1.188933800044005196e+01 1.204046438374027872e+01 1.211824443990381894e+01 1.219755266865726284e+01
3.353999999999999915e+01 1.174654218907670966e+01 1.181857778566041439e+01 1.189199589004722135e+01 1.204311960744676036e+01 1.212089784459174879e+01 1.220020390977335012e+01
3.354999999999999716e+01 1.174920126928460640e+01 1.182123627625970563e+01 1.189465350504112706e+01 1.204577455796176366e+01 1.212355097708498342e+01 1.220285487989786510e+01
3.355999999999999517e+01 1.175186007426731294e+01 1.182389449191878050e+01 1.189731084554172114e+01 1.204842923540437027e+01 1.212620383750193298e+01 1.220550557914834044e+01
3.357000000000000028e+01 1.175451860414491989e+01 1.182655243275768342e+01 1.189996791166884016e+01 1.205108363989358367e+01 1.212885642596091351e+01 1.220815600764222708e+01
3.357999999999999829e+01 1.175717685903743792e+01 1.182921009889636643e+01 1.190262470354225144e+01 1.205373777154830606e+01 1.213150874258014689e+01 1.221080616549688180e+01
3.358999999999999631e+01 1.175983483906479243e+01 1.183186749045469988e+01 1.190528122128163346e+01 1.205639163048737039e+01 1.213416078747779281e+01 1.221345605282957614e+01
3.360000000000000142e+01 1.176249254434681468e+01 1.183452460755247238e+01 1.190793746500657591e+01 1.205904521682952257e+01 1.213681256077190085e+01 1.221610566975751055e+01
3.360999999999999943e+01 1.176514997500325066e+01 1.183718145030937130e+01 1.191059343483657784e+01 1.206169853069340547e+01 1.213946406258044419e+01 1.221875501639778605e+01
3.361999999999999744e+01 1.176780713115376820e+01 1.183983801884500942e+01 1.191324913089105841e+01 1.206435157219759446e+01 1.214211529302131787e+01 1.222140409286742369e+01
3.362999999999999545e+01 1.177046401291794098e+01 1.184249431327890711e+01 1.191590455328934972e+01 1.206700434146057255e+01 1.214476625221232631e+01 1.222405289928336458e+01
3.364000000000000057e+01 1.177312062041525742e+01 1.184515033373050663e+01 1.191855970215069505e+01 1.206965683860073213e+01 1.214741694027118157e+01 1.222670143576246637e+01
3.364999999999999858e+01 1.177577695376512423e+01 1.184780608031915250e+01 1.192121457759425063e+01 1.207230906373638746e+01 1.215006735731552290e+01 1.222934970242149255e+01
3.365999999999999659e+01 1.177843301308685398e+01 1.185046155316411109e+01 1.192386917973908744e+01 1.207496101698576751e+01 1.215271750346289714e+01 1.223199769937713377e+01
3.367000000000000171e+01 1.178108879849968105e+01 1.185311675238456353e+01 1.192652350870419475e+01 1.207761269846701069e+01 1.215536737883077123e+01 1.223464542674599009e+01
3.367999999999999972e+01 1.178374431012275281e+01 1.185577167809959498e+01 1.192917756460846945e+01 1.208026410829816655e+01 1.215801698353652149e+01 1.223729288464457809e+01
3.368999999999999773e+01 1.178639954807512424e+01 1.185842633042821426e+01 1.193183134757072494e+01 1.208291524659721183e+01 1.216066631769744077e+01 1.223994007318933086e+01
3.369999999999999574e+01 1.178905451247576863e+01 1.186108070948934312e+01 1.193448485770968936e+01 1.208556611348202914e+01 1.216331538143074731e+01 1.224258699249660154e+01
3.371000000000000085e+01 1.179170920344358464e+01 1.186373481540181629e+01 1.193713809514400737e+01 1.208821670907041756e+01 1.216596417485356163e+01 1.224523364268265979e+01
3.371999999999999886e+01 1.179436362109736081e+01 1.186638864828437789e+01 1.193979105999222945e+01 1.209086703348008918e+01 1.216861269808292434e+01 1.224788002386368291e+01
3.372999999999999687e+01 1.179701776555582526e+01 1.186904220825569567e+01 1.194244375237283151e+01 1.209351708682867788e+01 1.217126095123579077e+01 1.225052613615577179e+01
3.374000000000000199e+01 1.179967163693760313e+01 1.187169549543434321e+01 1.194509617240419885e+01 1.209616686923372875e+01 1.217390893442903987e+01 1.225317197967494742e+01
3.375000000000000000e+01 1.180232523536124489e+01 1.187434850993881774e+01 1.194774832020462974e+01 1.209881638081269450e+01 1.217655664777945468e+01 1.225581755453713484e+01
3.375999999999999801e+01 1.180497856094521048e+01 1.187700125188751876e+01 1.195040019589233893e+01 1.210146562168295858e+01 1.217920409140374005e+01 1.225846286085818804e+01
3.376999999999999602e+01 1.180763161380787274e+01 1.187965372139877474e+01 1.195305179958545594e+01 1.210411459196180317e+01 1.218185126541851737e+01 1.226110789875387219e+01
3.378000000000000114e+01 1.181028439406753172e+01 1.188230591859081997e+01 1.195570313140202501e+01 1.210676329176644472e+01 1.218449816994032631e+01 1.226375266833987787e+01
3.378999999999999915e+01 1.181293690184238265e+01 1.188495784358180174e+01 1.195835419146000866e+01 1.210941172121399845e+01 1.218714480508561593e+01 1.226639716973179617e+01
3.379999999999999716e+01 1.181558913725055326e+01 1.188760949648979270e+01 1.196100497987727707e+01 1.211205988042149961e+01 1.218979117097075537e+01 1.226904140304514712e+01
3.380999999999999517e+01 1.181824110041007714e+01 1.189026087743276605e+01 1.196365549677161688e+01 1.211470776950590533e+01 1.219243726771203207e+01 1.227168536839536728e+01
3.382000000000000028e+01 1.182089279143890970e+01 1.189291198652862747e+01 1.196630574226074373e+01 1.211735538858408212e+01 1.219508309542564639e+01 1.227432906589780792e+01
3.382999999999999829e+01 1.182354421045491399e+01 1.189556282389518138e+01 1.196895571646226664e+01 1.212000273777282011e+01 1.219772865422771346e+01 1.227697249566773507e+01
3.383999999999999631e+01 1.182619535757587315e+01 1.189821338965015762e+01 1.197160541949372536e+01 1.212264981718880996e+01 1.220037394423427202e+01 1.227961565782034015e+01
3.385000000000000142e+01 1.182884623291948678e+01 1.190086368391119720e+01 1.197425485147257262e+01 1.212529662694867838e+01 1.220301896556127375e+01 1.228225855247072573e+01
3.385999999999999943e+01 1.183149683660336571e+01 1.190351370679585941e+01 1.197690401251616876e+01 1.212794316716895260e+01 1.220566371832458508e+01 1.228490117973391271e+01
3.386999999999999744e+01 1.183414716874504258e+01 1.190616345842161472e+01 1.197955290274179951e+01 1.213058943796607991e+01 1.220830820263999072e+01 1.228754353972484026e+01
3.387999999999999545e+01 1.183679722946195767e+01 1.190881293890585546e+01 1.198220152226666180e+01 1.213323543945643124e+01 1.221095241862319192e+01 1.229018563255836582e+01
3.389000000000000057e+01 1.183944701887148021e+01 1.191146214836588690e+01 1.198484987120787082e+01 1.213588117175628689e+01 1.221359636638981350e+01 1.229282745834926516e+01
3.389999999999999858e+01 1.184209653709087462e+01 1.191411108691892728e+01 1.198749794968245119e+01 1.213852663498184192e+01 1.221624004605538616e+01 1.229546901721222874e+01
3.390999999999999659e+01 1.184474578423734314e+01 1.191675975468211135e+01 1.199014575780735115e+01 1.214117182924921501e+01 1.221888345773536066e+01 1.229811030926186888e+01
3.392000000000000171e+01 1.184739476042799389e+01 1.191940815177249569e+01 1.199279329569943187e+01 1.214381675467443955e+01 1.222152660154511317e+01 1.230075133461271797e+01
3.392999999999999972e+01 1.185004346577984435e+01 1.192205627830704806e+01 1.199544056347547105e+01 1.214646141137345303e+01 1.222416947759992745e+01 1.230339209337921602e+01
3.393999999999999773e+01 1.185269190040984633e+01 1.192470413440264743e+01 1.199808756125215758e+01 1.214910579946213076e+01 1.222681208601500913e+01 1.230603258567573022e+01
3.394999999999999574e+01 1.185534006443484856e+01 1.192735172017610168e+01 1.200073428914610574e+01 1.215174991905624857e+01 1.222945442690548212e+01 1.230867281161654425e+01
3.396000000000000085e+01 1.185798795797163052e+01 1.192999903574412635e+01 1.200338074727384274e+01 1.215439377027150947e+01 1.223209650038638863e+01 1.231131277131586543e+01
3.396999999999999886e+01 1.186063558113688110e+01 1.193264608122335346e+01 1.200602693575180702e+01 1.215703735322352941e+01 1.223473830657268024e+01 1.231395246488780870e+01
3.397999999999999687e+01 1.186328293404720391e+01 1.193529285673033158e+01 1.200867285469635526e+01 1.215968066802783909e+01 1.223737984557923575e+01 1.231659189244640906e+01
3.399000000000000199e+01 1.186593001681912973e+01 1.193793936238153464e+01 1.201131850422377134e+01 1.216232371479988750e+01 1.224002111752085220e+01 1.231923105410563224e+01
3.400000000000000000e+01 1.186857682956909521e+01 1.194058559829333532e+01 1.201396388445023966e+01 1.216496649365504545e+01 1.224266212251223429e+01 1.232186994997934981e+01
3.400999999999999801e+01 1.187122337241345527e+01 1.194323156458204238e+01 1.201660899549187356e+01 1.216760900470859319e+01 1.224530286066801210e+01 1.232450858018135520e+01
