x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828172405e+01
0.000000000000000000e+00 4.391480851828187326e+01
0.000000000000000000e+00 4.391480851828247012e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828319487e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.391480851828303145e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920662947e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920603261e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920397204e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920542154e+01
0.000000000000000000e+00 4.779149837920541444e+01
0.000000000000000000e+00 4.779149837920392230e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274247952931e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274248040327e+01
0.000000000000000000e+00 5.177509274247952931e+01
